question_id,global_id,category_id,category_name,pred_answer,answer,correct
2,global_020469,5,Holistic Understanding of Events,A,C,False
8,global_020481,,,B,B,True
9,global_020482,,,A,C,False
10,global_020479,,,A,C,False
13,global_020143,,,B,C,False
15,global_011071,,,D,D,True
17,global_011072,1,Change Detection,B,B,True
19,global_011073,5,Holistic Understanding of Events,A,D,False
20,global_011074,1,Change Detection,B,C,False
21,global_011075,,,C,A,False
22,global_011076,4,Causal Motion,D,C,False
23,global_011077,1,Change Detection,B,A,False
25,global_011078,5,Holistic Understanding of Events,D,D,True
26,global_011079,,,B,B,True
28,global_011080,,,A,B,False
35,global_011081,2,Interaction Recognition,E,B,False
36,global_011082,5,Holistic Understanding of Events,D,D,True
37,global_011083,1,Change Detection,B,C,False
38,global_011084,2,Interaction Recognition,B,B,True
41,global_011085,5,Holistic Understanding of Events,D,B,False
42,global_011086,4,Causal Motion,A,C,False
43,global_011087,5,Holistic Understanding of Events,A,A,True
44,global_011088,1,Change Detection,A,B,False
45,global_011089,5,Holistic Understanding of Events,C,A,False
46,global_011090,5,Holistic Understanding of Events,C,C,True
47,global_011091,4,Causal Motion,D,B,False
50,global_011092,,,A,D,False
51,global_011093,5,Holistic Understanding of Events,C,A,False
52,global_011094,5,Holistic Understanding of Events,C,A,False
54,global_011095,5,Holistic Understanding of Events,D,A,False
477,global_011126,5,Holistic Understanding of Events,A,A,True
478,global_011127,,,B,B,True
479,global_011128,1,Change Detection,B,B,True
480,global_011129,5,Holistic Understanding of Events,B,A,False
484,global_011130,,,B,B,True
487,global_011131,,,B,B,True
488,global_011132,2,Interaction Recognition,B,D,False
490,global_011133,5,Holistic Understanding of Events,E,C,False
491,global_011134,5,Holistic Understanding of Events,C,D,False
493,global_011135,1,Change Detection,C,D,False
494,global_011136,1,Change Detection,A,D,False
498,global_011137,,,C,D,False
499,global_011138,1,Change Detection,C,C,True
534,global_011139,1,Change Detection,D,D,True
538,global_011140,1,Change Detection,C,C,True
539,global_011141,5,Holistic Understanding of Events,C,C,True
540,global_011142,5,Holistic Understanding of Events,E,A,False
542,global_011143,4,Causal Motion,A,A,True
543,global_011144,2,Interaction Recognition,A,B,False
546,global_011145,1,Change Detection,C,B,False
550,global_011146,5,Holistic Understanding of Events,A,A,True
551,global_011147,,,E,B,False
552,global_011148,4,Causal Motion,D,C,False
553,global_011149,3,Action Transition,B,A,False
554,global_011150,5,Holistic Understanding of Events,A,C,False
555,global_011151,4,Causal Motion,A,A,True
556,global_011152,4,Causal Motion,B,D,False
560,global_011153,5,Holistic Understanding of Events,A,A,True
561,global_011154,5,Holistic Understanding of Events,A,A,True
594,global_011155,5,Holistic Understanding of Events,B,B,True
595,global_011156,1,Change Detection,A,D,False
596,global_011157,2,Interaction Recognition,D,B,False
598,global_011158,4,Causal Motion,C,A,False
599,global_011159,1,Change Detection,A,B,False
600,global_011160,,,A,A,True
601,global_011161,5,Holistic Understanding of Events,D,D,True
602,global_011162,,,C,C,True
603,global_011163,,,B,D,False
604,global_011164,4,Causal Motion,D,B,False
608,global_011165,5,Holistic Understanding of Events,B,C,False
609,global_011166,,,D,D,True
611,global_011167,5,Holistic Understanding of Events,C,C,True
612,global_011168,5,Holistic Understanding of Events,B,B,True
614,global_011169,5,Holistic Understanding of Events,B,D,False
616,global_011170,,,C,C,True
617,global_011171,2,Interaction Recognition,A,A,True
727,global_011187,3,Action Transition,A,D,False
728,global_011188,5,Holistic Understanding of Events,A,D,False
729,global_011189,3,Action Transition,B,A,False
730,global_011190,1,Change Detection,B,B,True
734,global_011191,5,Holistic Understanding of Events,E,D,False
735,global_011192,4,Causal Motion,A,B,False
736,global_011193,3,Action Transition,A,A,True
737,global_011194,5,Holistic Understanding of Events,A,A,True
738,global_011195,5,Holistic Understanding of Events,D,B,False
740,global_011196,3,Action Transition,B,A,False
743,global_011197,5,Holistic Understanding of Events,C,A,False
746,global_011198,4,Causal Motion,A,C,False
747,global_011199,5,Holistic Understanding of Events,A,C,False
749,global_011200,3,Action Transition,B,C,False
750,global_011201,2,Interaction Recognition,D,D,True
751,global_011202,3,Action Transition,B,A,False
752,global_011203,1,Change Detection,C,D,False
753,global_011204,,,A,A,True
757,global_011205,2,Interaction Recognition,B,D,False
758,global_011206,3,Action Transition,C,B,False
760,global_011207,4,Causal Motion,C,A,False
764,global_011208,1,Change Detection,A,A,True
766,global_011209,1,Change Detection,D,B,False
767,global_011210,1,Change Detection,B,C,False
769,global_011211,,,C,B,False
771,global_011212,4,Causal Motion,A,D,False
772,global_011213,,,A,B,False
773,global_011214,3,Action Transition,B,D,False
778,global_011215,,,C,B,False
779,global_011216,2,Interaction Recognition,C,C,True
780,global_011217,,,C,A,False
783,global_011218,5,Holistic Understanding of Events,B,B,True
784,global_011219,,,B,C,False
786,global_011220,4,Causal Motion,C,B,False
795,global_011221,5,Holistic Understanding of Events,A,A,True
796,global_011222,1,Change Detection,A,C,False
797,global_011223,4,Causal Motion,D,D,True
799,global_011224,3,Action Transition,E,D,False
800,global_011225,2,Interaction Recognition,A,C,False
801,global_011226,5,Holistic Understanding of Events,B,D,False
802,global_011227,5,Holistic Understanding of Events,A,D,False
803,global_011228,2,Interaction Recognition,A,A,True
804,global_011229,2,Interaction Recognition,D,A,False
806,global_011230,,,B,B,True
807,global_011231,5,Holistic Understanding of Events,A,D,False
808,global_011232,2,Interaction Recognition,A,B,False
810,global_011233,2,Interaction Recognition,A,C,False
811,global_011234,,,A,D,False
812,global_011235,5,Holistic Understanding of Events,B,B,True
813,global_011236,1,Change Detection,B,C,False
1089,global_011237,1,Change Detection,A,A,True
1090,global_011238,,,D,A,False
1092,global_011239,,,E,C,False
1095,global_011240,,,A,D,False
1097,global_011241,,,C,A,False
1098,global_011242,,,D,D,True
1099,global_011243,1,Change Detection,A,C,False
1102,global_011244,,,D,D,True
1106,global_011245,,,C,C,True
1107,global_011246,5,Holistic Understanding of Events,B,B,True
1108,global_011247,,,B,B,True
1109,global_011248,,,C,C,True
1167,global_011249,4,Causal Motion,C,C,True
1170,global_011250,,,A,C,False
1174,global_011251,,,A,A,True
1176,global_011252,1,Change Detection,A,B,False
1177,global_011253,5,Holistic Understanding of Events,D,D,True
1179,global_011254,5,Holistic Understanding of Events,B,D,False
1180,global_011255,4,Causal Motion,C,C,True
1184,global_011256,5,Holistic Understanding of Events,B,A,False
1187,global_011257,1,Change Detection,A,D,False
1188,global_011258,,,B,D,False
1192,global_011259,5,Holistic Understanding of Events,A,A,True
1193,global_011260,1,Change Detection,D,B,False
1194,global_011261,,,A,B,False
1316,global_011262,2,Interaction Recognition,B,B,True
1319,global_011263,,,A,B,False
1320,global_011264,,,C,A,False
1322,global_011265,2,Interaction Recognition,C,B,False
1323,global_011266,5,Holistic Understanding of Events,D,D,True
1324,global_011267,2,Interaction Recognition,A,A,True
1326,global_011268,5,Holistic Understanding of Events,A,C,False
1330,global_011269,3,Action Transition,A,B,False
1333,global_011270,5,Holistic Understanding of Events,D,C,False
1334,global_011271,1,Change Detection,A,A,True
1335,global_011272,2,Interaction Recognition,A,A,True
1337,global_011273,5,Holistic Understanding of Events,D,D,True
1338,global_011274,2,Interaction Recognition,D,D,True
1339,global_011275,5,Holistic Understanding of Events,D,A,False
1341,global_011276,5,Holistic Understanding of Events,C,D,False
1342,global_011277,5,Holistic Understanding of Events,B,B,True
1344,global_011278,5,Holistic Understanding of Events,C,D,False
1348,global_011279,4,Causal Motion,C,C,True
1352,global_011280,5,Holistic Understanding of Events,D,D,True
1353,global_011281,5,Holistic Understanding of Events,C,C,True
1354,global_011282,4,Causal Motion,D,A,False
1360,global_011283,5,Holistic Understanding of Events,D,D,True
1364,global_011284,,,A,D,False
1416,global_011285,,,A,B,False
1417,global_011286,4,Causal Motion,A,A,True
1418,global_011287,4,Causal Motion,A,A,True
1419,global_011288,,,A,A,True
1420,global_011289,,,A,C,False
1425,global_011290,,,D,C,False
1426,global_011291,5,Holistic Understanding of Events,E,A,False
1428,global_011292,5,Holistic Understanding of Events,A,B,False
1429,global_011293,5,Holistic Understanding of Events,B,C,False
1430,global_011294,,,A,D,False
1432,global_011295,5,Holistic Understanding of Events,A,C,False
1433,global_011296,,,A,A,True
1434,global_011297,5,Holistic Understanding of Events,C,C,True
1436,global_011298,5,Holistic Understanding of Events,C,B,False
1437,global_011299,1,Change Detection,A,D,False
1581,global_011300,,,D,D,True
1583,global_011301,,,D,D,True
1584,global_011302,3,Action Transition,B,D,False
1586,global_011303,5,Holistic Understanding of Events,D,D,True
1588,global_011304,5,Holistic Understanding of Events,D,A,False
1589,global_011305,3,Action Transition,C,A,False
1591,global_011306,,,A,D,False
1592,global_011307,1,Change Detection,C,D,False
1593,global_011308,4,Causal Motion,D,C,False
1595,global_011309,5,Holistic Understanding of Events,A,B,False
1596,global_011310,1,Change Detection,C,C,True
1598,global_011311,5,Holistic Understanding of Events,A,A,True
1599,global_011312,,,C,B,False
1600,global_011313,,,A,D,False
1601,global_011314,5,Holistic Understanding of Events,B,A,False
1603,global_011315,5,Holistic Understanding of Events,B,C,False
1605,global_011316,5,Holistic Understanding of Events,C,B,False
1611,global_011317,,,C,C,True
1612,global_011318,5,Holistic Understanding of Events,B,D,False
1617,global_011319,,,A,D,False
1619,global_011320,1,Change Detection,C,A,False
1620,global_011321,5,Holistic Understanding of Events,D,D,True
1621,global_011322,1,Change Detection,E,A,False
1622,global_011323,2,Interaction Recognition,C,C,True
1624,global_011324,,,C,B,False
1625,global_011325,,,A,B,False
1626,global_011326,,,A,D,False
1627,global_011327,3,Action Transition,B,B,True
1628,global_011328,1,Change Detection,A,D,False
1629,global_011329,3,Action Transition,A,A,True
1630,global_011330,2,Interaction Recognition,A,A,True
1631,global_011331,,,A,A,True
1632,global_011332,5,Holistic Understanding of Events,E,A,False
1634,global_011333,3,Action Transition,C,C,True
1636,global_011334,1,Change Detection,D,D,True
1734,global_011335,5,Holistic Understanding of Events,D,C,False
1735,global_011336,,,C,A,False
1736,global_011337,2,Interaction Recognition,A,A,True
1738,global_011338,5,Holistic Understanding of Events,D,B,False
1744,global_011339,,,A,D,False
1745,global_011340,,,A,C,False
1746,global_011341,5,Holistic Understanding of Events,B,A,False
1749,global_011342,5,Holistic Understanding of Events,C,D,False
1750,global_011343,5,Holistic Understanding of Events,B,B,True
1753,global_011344,,,D,A,False
1756,global_011345,,,A,C,False
1757,global_011346,5,Holistic Understanding of Events,C,B,False
1758,global_011347,5,Holistic Understanding of Events,C,B,False
1819,global_011348,,,D,D,True
1821,global_011349,,,D,B,False
1822,global_011350,2,Interaction Recognition,A,B,False
1823,global_011351,,,A,D,False
1828,global_011352,5,Holistic Understanding of Events,B,B,True
1829,global_011353,5,Holistic Understanding of Events,A,A,True
1830,global_011354,1,Change Detection,D,C,False
1834,global_011355,5,Holistic Understanding of Events,C,B,False
1835,global_011356,,,B,D,False
1838,global_011357,,,B,A,False
1840,global_011358,,,A,C,False
1841,global_011359,5,Holistic Understanding of Events,A,C,False
1842,global_011360,,,C,A,False
1845,global_011361,5,Holistic Understanding of Events,D,A,False
1846,global_011362,,,A,A,True
1851,global_011363,,,C,C,True
1853,global_011364,,,C,A,False
1855,global_011365,,,B,C,False
1856,global_011366,,,B,C,False
1858,global_011367,,,C,D,False
1859,global_011368,3,Action Transition,A,D,False
1860,global_011369,5,Holistic Understanding of Events,B,B,True
1861,global_011370,,,C,D,False
1862,global_011371,,,C,B,False
1863,global_011372,,,A,D,False
1865,global_011373,5,Holistic Understanding of Events,C,A,False
1878,global_011374,,,B,A,False
1885,global_011375,,,C,A,False
1886,global_011376,,,C,C,True
1890,global_011377,5,Holistic Understanding of Events,B,D,False
1896,global_011378,,,C,B,False
1897,global_011379,,,A,C,False
1898,global_011380,,,B,D,False
1899,global_011381,,,C,B,False
1900,global_011382,,,A,D,False
1903,global_011383,3,Action Transition,A,C,False
1904,global_011384,,,A,C,False
1907,global_011385,1,Change Detection,E,B,False
1909,global_011386,,,D,D,True
1913,global_011387,,,A,D,False
1915,global_011388,,,B,A,False
1917,global_011389,,,B,C,False
1921,global_011390,5,Holistic Understanding of Events,A,D,False
1922,global_011391,,,D,A,False
1923,global_011392,,,A,D,False
1926,global_011393,5,Holistic Understanding of Events,C,D,False
1928,global_011394,,,B,B,True
1929,global_011395,,,C,D,False
1932,global_011396,,,A,B,False
1934,global_011397,,,A,C,False
1937,global_011398,,,A,B,False
2064,global_011399,5,Holistic Understanding of Events,A,A,True
2065,global_011400,1,Change Detection,E,C,False
2067,global_011401,3,Action Transition,A,C,False
2069,global_011402,5,Holistic Understanding of Events,B,D,False
2071,global_011403,,,E,D,False
2072,global_011404,,,A,D,False
2074,global_011405,,,C,B,False
2076,global_011406,,,D,A,False
2079,global_011407,5,Holistic Understanding of Events,D,C,False
2082,global_011408,3,Action Transition,A,B,False
2083,global_011409,,,A,B,False
2084,global_011410,,,C,A,False
2087,global_011411,,,E,B,False
2088,global_011412,,,B,B,True
2092,global_011413,5,Holistic Understanding of Events,C,C,True
2093,global_011414,5,Holistic Understanding of Events,C,C,True
2096,global_011415,,,A,B,False
2097,global_011416,,,E,C,False
2098,global_011417,5,Holistic Understanding of Events,C,A,False
2099,global_011418,,,C,C,True
2112,global_011419,1,Change Detection,A,B,False
2113,global_011420,5,Holistic Understanding of Events,B,B,True
2117,global_011421,,,D,D,True
2118,global_011422,5,Holistic Understanding of Events,C,A,False
2119,global_011423,,,A,C,False
2120,global_011424,,,C,D,False
2121,global_011425,5,Holistic Understanding of Events,B,B,True
2122,global_011426,1,Change Detection,C,B,False
2153,global_011427,5,Holistic Understanding of Events,B,B,True
2154,global_011428,2,Interaction Recognition,D,C,False
2156,global_011429,1,Change Detection,C,B,False
2157,global_011430,1,Change Detection,D,B,False
2160,global_011431,,,D,B,False
2162,global_011432,,,A,A,True
2164,global_011433,5,Holistic Understanding of Events,A,A,True
2166,global_011434,5,Holistic Understanding of Events,C,C,True
2171,global_011435,1,Change Detection,A,A,True
2174,global_011436,,,A,D,False
2175,global_011437,3,Action Transition,A,D,False
2176,global_011438,,,A,B,False
2178,global_011439,5,Holistic Understanding of Events,C,A,False
2179,global_011440,2,Interaction Recognition,B,D,False
2181,global_011441,5,Holistic Understanding of Events,A,B,False
2243,global_011442,1,Change Detection,B,B,True
2244,global_011443,,,D,D,True
2245,global_011444,,,B,A,False
2248,global_011445,,,B,C,False
2250,global_011446,,,C,C,True
2251,global_011447,,,C,C,True
2253,global_011448,1,Change Detection,A,C,False
2255,global_011449,1,Change Detection,A,B,False
2256,global_011450,,,C,A,False
2257,global_011451,,,C,A,False
2259,global_011452,,,C,D,False
2260,global_011453,1,Change Detection,A,C,False
2262,global_011454,5,Holistic Understanding of Events,A,D,False
2264,global_011455,1,Change Detection,E,B,False
2265,global_011456,,,B,B,True
2266,global_011457,,,A,B,False
2267,global_011458,,,C,C,True
2268,global_011459,,,B,B,True
2269,global_011460,1,Change Detection,D,B,False
2270,global_011461,1,Change Detection,A,C,False
2271,global_011462,,,B,B,True
2273,global_011463,5,Holistic Understanding of Events,C,C,True
2479,global_011464,,,B,B,True
2480,global_011465,,,C,A,False
2481,global_011466,,,D,D,True
2482,global_011467,,,B,B,True
2483,global_011468,4,Causal Motion,C,D,False
2487,global_011469,2,Interaction Recognition,B,B,True
2489,global_011470,5,Holistic Understanding of Events,B,B,True
2490,global_011471,5,Holistic Understanding of Events,D,C,False
2491,global_011472,,,B,B,True
2492,global_011473,,,C,A,False
2493,global_011474,5,Holistic Understanding of Events,C,D,False
2494,global_011475,1,Change Detection,B,C,False
2495,global_011476,,,A,A,True
2496,global_011477,,,A,A,True
2498,global_011478,5,Holistic Understanding of Events,B,A,False
2501,global_011479,,,E,D,False
2502,global_011480,,,C,B,False
2584,global_011481,5,Holistic Understanding of Events,A,B,False
2585,global_011482,5,Holistic Understanding of Events,B,C,False
2590,global_011483,5,Holistic Understanding of Events,C,D,False
2592,global_011484,,,E,B,False
2593,global_011485,,,D,D,True
2596,global_011486,5,Holistic Understanding of Events,A,B,False
2597,global_011487,4,Causal Motion,D,D,True
2598,global_011488,,,A,C,False
2599,global_011489,5,Holistic Understanding of Events,D,C,False
2600,global_011490,5,Holistic Understanding of Events,A,D,False
2601,global_011491,4,Causal Motion,A,A,True
2604,global_011492,5,Holistic Understanding of Events,D,C,False
2605,global_011493,5,Holistic Understanding of Events,D,D,True
2606,global_011494,5,Holistic Understanding of Events,A,A,True
2607,global_011495,5,Holistic Understanding of Events,D,D,True
2608,global_011496,5,Holistic Understanding of Events,D,B,False
2869,global_011497,5,Holistic Understanding of Events,B,D,False
2871,global_011498,,,D,C,False
2872,global_011499,3,Action Transition,A,D,False
2873,global_011500,5,Holistic Understanding of Events,A,A,True
2876,global_011501,1,Change Detection,A,B,False
2877,global_011502,,,A,D,False
2882,global_011503,5,Holistic Understanding of Events,B,A,False
2883,global_011504,2,Interaction Recognition,C,B,False
2884,global_011505,5,Holistic Understanding of Events,C,A,False
2886,global_011506,1,Change Detection,A,C,False
2887,global_011507,,,A,C,False
2888,global_011508,,,C,B,False
2890,global_011509,5,Holistic Understanding of Events,A,D,False
2891,global_011510,,,D,D,True
2893,global_011511,3,Action Transition,E,C,False
2894,global_011512,,,D,D,True
2896,global_011513,1,Change Detection,A,B,False
2898,global_011514,1,Change Detection,B,D,False
2899,global_011515,,,A,C,False
2900,global_011516,4,Causal Motion,A,A,True
2901,global_011517,5,Holistic Understanding of Events,A,C,False
2904,global_011518,,,A,D,False
2906,global_011519,,,B,B,True
2908,global_011520,5,Holistic Understanding of Events,C,C,True
2909,global_011521,5,Holistic Understanding of Events,D,B,False
2912,global_011522,,,A,A,True
2913,global_011523,5,Holistic Understanding of Events,C,D,False
2914,global_011524,5,Holistic Understanding of Events,A,B,False
2915,global_011525,5,Holistic Understanding of Events,B,C,False
2917,global_011526,5,Holistic Understanding of Events,A,B,False
2919,global_011527,4,Causal Motion,B,D,False
2922,global_011528,5,Holistic Understanding of Events,A,B,False
3019,global_011529,3,Action Transition,B,B,True
3021,global_011530,5,Holistic Understanding of Events,B,A,False
3023,global_011531,,,B,D,False
3025,global_011532,,,B,A,False
3027,global_011533,3,Action Transition,C,C,True
3028,global_011534,1,Change Detection,B,D,False
3030,global_011535,3,Action Transition,D,D,True
3034,global_011536,,,E,D,False
3035,global_011537,2,Interaction Recognition,B,B,True
3036,global_011538,,,E,B,False
3040,global_011539,,,B,C,False
3044,global_011540,5,Holistic Understanding of Events,C,C,True
3045,global_011541,5,Holistic Understanding of Events,D,D,True
3047,global_011542,,,B,B,True
3078,global_011543,,,D,D,True
3080,global_011544,5,Holistic Understanding of Events,A,A,True
3082,global_011545,5,Holistic Understanding of Events,C,D,False
3084,global_011546,5,Holistic Understanding of Events,B,B,True
3087,global_011547,5,Holistic Understanding of Events,A,C,False
3088,global_011548,5,Holistic Understanding of Events,A,B,False
3089,global_011549,,,B,B,True
3092,global_011550,,,C,C,True
3093,global_011551,5,Holistic Understanding of Events,B,B,True
3094,global_011552,,,B,B,True
3097,global_011553,,,B,D,False
3098,global_011554,5,Holistic Understanding of Events,B,B,True
3102,global_011555,,,A,B,False
3103,global_011556,2,Interaction Recognition,A,A,True
3105,global_011557,5,Holistic Understanding of Events,C,D,False
3108,global_011558,,,B,B,True
3113,global_011559,5,Holistic Understanding of Events,A,A,True
3118,global_011560,,,A,A,True
3119,global_011561,3,Action Transition,A,C,False
3122,global_011562,2,Interaction Recognition,A,D,False
3123,global_011563,5,Holistic Understanding of Events,C,C,True
3124,global_011564,5,Holistic Understanding of Events,B,B,True
3126,global_011565,5,Holistic Understanding of Events,A,C,False
3128,global_011566,,,C,A,False
3131,global_011567,,,C,B,False
3132,global_011568,,,B,A,False
3221,global_011569,5,Holistic Understanding of Events,B,B,True
3222,global_011570,,,E,D,False
3223,global_011571,,,A,C,False
3224,global_011572,1,Change Detection,B,B,True
3229,global_011573,5,Holistic Understanding of Events,C,D,False
3231,global_011574,5,Holistic Understanding of Events,B,D,False
3235,global_011575,4,Causal Motion,B,B,True
3237,global_011576,3,Action Transition,B,C,False
3238,global_011577,3,Action Transition,C,D,False
3241,global_011578,3,Action Transition,C,B,False
3248,global_011579,2,Interaction Recognition,A,B,False
3305,global_011580,3,Action Transition,C,C,True
3308,global_011581,3,Action Transition,E,D,False
3311,global_011582,2,Interaction Recognition,A,C,False
3312,global_011583,,,A,D,False
3313,global_011584,1,Change Detection,D,B,False
3314,global_011585,2,Interaction Recognition,D,D,True
3317,global_011586,3,Action Transition,A,B,False
3318,global_011587,2,Interaction Recognition,B,A,False
3320,global_011588,5,Holistic Understanding of Events,A,A,True
3321,global_011589,3,Action Transition,B,D,False
3322,global_011590,,,A,C,False
3323,global_011591,1,Change Detection,A,A,True
3325,global_011592,5,Holistic Understanding of Events,A,A,True
3326,global_011593,1,Change Detection,C,B,False
3329,global_011594,5,Holistic Understanding of Events,A,A,True
3330,global_011595,,,B,B,True
3331,global_011596,,,A,A,True
3332,global_011597,,,A,B,False
3401,global_011598,5,Holistic Understanding of Events,C,C,True
3404,global_011599,,,B,C,False
3409,global_011600,,,D,D,True
3413,global_011601,,,C,C,True
3415,global_011602,5,Holistic Understanding of Events,D,C,False
3416,global_011603,,,A,A,True
3417,global_011604,1,Change Detection,C,A,False
3419,global_011605,5,Holistic Understanding of Events,A,C,False
3420,global_011606,,,B,B,True
3421,global_011607,3,Action Transition,B,C,False
3422,global_011608,,,A,A,True
3424,global_011609,5,Holistic Understanding of Events,B,D,False
3425,global_011610,5,Holistic Understanding of Events,C,D,False
3428,global_011611,2,Interaction Recognition,C,D,False
3431,global_011612,,,B,B,True
3432,global_011613,5,Holistic Understanding of Events,C,D,False
3462,global_011614,,,C,B,False
3463,global_011615,,,C,D,False
3468,global_011616,5,Holistic Understanding of Events,B,C,False
3469,global_011617,4,Causal Motion,C,D,False
3472,global_011618,5,Holistic Understanding of Events,C,C,True
3473,global_011619,2,Interaction Recognition,A,C,False
3474,global_011620,4,Causal Motion,C,C,True
3475,global_011621,5,Holistic Understanding of Events,B,A,False
3476,global_011622,,,E,A,False
3477,global_011623,3,Action Transition,A,B,False
3479,global_011624,3,Action Transition,D,D,True
3480,global_011625,5,Holistic Understanding of Events,C,B,False
3481,global_011626,,,A,D,False
3483,global_011627,3,Action Transition,A,A,True
3485,global_011628,1,Change Detection,A,C,False
3486,global_011629,2,Interaction Recognition,B,B,True
3488,global_011630,3,Action Transition,D,D,True
3490,global_011631,5,Holistic Understanding of Events,D,A,False
3523,global_011632,1,Change Detection,D,C,False
3524,global_011633,2,Interaction Recognition,B,A,False
3525,global_011634,,,D,D,True
3528,global_011635,3,Action Transition,B,B,True
3529,global_011636,4,Causal Motion,A,B,False
3530,global_011637,4,Causal Motion,D,A,False
3533,global_011638,1,Change Detection,A,C,False
3534,global_011639,3,Action Transition,A,A,True
3535,global_011640,4,Causal Motion,D,B,False
3539,global_011641,1,Change Detection,C,C,True
3540,global_011642,2,Interaction Recognition,B,C,False
3541,global_011643,5,Holistic Understanding of Events,C,C,True
3542,global_011644,1,Change Detection,B,A,False
3543,global_011645,1,Change Detection,A,B,False
3544,global_011646,5,Holistic Understanding of Events,C,B,False
3919,global_011647,1,Change Detection,C,C,True
3921,global_011648,4,Causal Motion,D,C,False
3924,global_011649,3,Action Transition,B,D,False
3925,global_011650,4,Causal Motion,C,B,False
3927,global_011651,,,A,A,True
3928,global_011652,4,Causal Motion,A,B,False
3929,global_011653,1,Change Detection,A,C,False
3930,global_011654,1,Change Detection,B,D,False
3931,global_011655,1,Change Detection,A,A,True
3932,global_011656,,,C,C,True
3934,global_011657,5,Holistic Understanding of Events,B,A,False
3935,global_011658,5,Holistic Understanding of Events,C,B,False
3936,global_011659,5,Holistic Understanding of Events,A,C,False
3937,global_011660,5,Holistic Understanding of Events,B,B,True
3938,global_011661,5,Holistic Understanding of Events,C,C,True
3939,global_011662,5,Holistic Understanding of Events,B,D,False
3941,global_011663,1,Change Detection,A,A,True
3944,global_011664,5,Holistic Understanding of Events,D,D,True
4003,global_011665,5,Holistic Understanding of Events,B,D,False
4004,global_011666,4,Causal Motion,C,C,True
4005,global_011667,5,Holistic Understanding of Events,A,D,False
4007,global_011668,2,Interaction Recognition,B,D,False
4009,global_011669,4,Causal Motion,A,A,True
4010,global_011670,5,Holistic Understanding of Events,A,D,False
4011,global_011671,2,Interaction Recognition,E,B,False
4012,global_011672,1,Change Detection,A,A,True
4015,global_011673,5,Holistic Understanding of Events,C,A,False
4021,global_011674,4,Causal Motion,A,A,True
4023,global_011675,4,Causal Motion,E,A,False
4024,global_011676,3,Action Transition,B,A,False
4025,global_011677,4,Causal Motion,A,C,False
4026,global_011678,5,Holistic Understanding of Events,A,D,False
4027,global_011679,5,Holistic Understanding of Events,A,B,False
4028,global_011680,5,Holistic Understanding of Events,C,C,True
4029,global_011681,5,Holistic Understanding of Events,B,A,False
4039,global_011682,,,D,D,True
4040,global_011683,1,Change Detection,C,C,True
4041,global_011684,,,B,B,True
4042,global_011685,4,Causal Motion,A,A,True
4043,global_011686,4,Causal Motion,C,C,True
4050,global_011687,2,Interaction Recognition,C,D,False
4052,global_011688,5,Holistic Understanding of Events,A,A,True
4054,global_011689,,,C,C,True
4055,global_011690,,,B,A,False
4056,global_011691,1,Change Detection,B,B,True
4058,global_011692,3,Action Transition,C,A,False
4062,global_011693,,,B,B,True
4063,global_011694,3,Action Transition,C,A,False
4065,global_011695,2,Interaction Recognition,A,C,False
4067,global_011696,,,D,D,True
4071,global_011697,1,Change Detection,C,D,False
4075,global_011698,2,Interaction Recognition,D,A,False
4081,global_011699,5,Holistic Understanding of Events,B,B,True
4107,global_011700,5,Holistic Understanding of Events,C,C,True
4108,global_011701,,,A,A,True
4109,global_011702,5,Holistic Understanding of Events,C,C,True
4110,global_011703,,,C,C,True
4114,global_011704,1,Change Detection,A,C,False
4118,global_011705,5,Holistic Understanding of Events,D,B,False
4119,global_011706,3,Action Transition,B,C,False
4120,global_011707,,,A,A,True
4121,global_011708,5,Holistic Understanding of Events,D,B,False
4125,global_011709,,,A,C,False
4126,global_011710,,,D,D,True
4128,global_011711,,,B,D,False
4129,global_011712,,,A,C,False
4130,global_011713,,,A,A,True
4131,global_011714,,,B,A,False
4132,global_011715,3,Action Transition,C,C,True
4133,global_011716,5,Holistic Understanding of Events,A,A,True
4134,global_011717,,,C,A,False
4135,global_011718,3,Action Transition,A,C,False
4144,global_011719,,,A,A,True
4145,global_011720,5,Holistic Understanding of Events,C,B,False
4146,global_011721,2,Interaction Recognition,A,C,False
4148,global_011722,4,Causal Motion,D,C,False
4151,global_011723,5,Holistic Understanding of Events,C,A,False
4152,global_011724,4,Causal Motion,D,B,False
4153,global_011725,2,Interaction Recognition,C,B,False
4155,global_011726,5,Holistic Understanding of Events,A,D,False
4158,global_011727,5,Holistic Understanding of Events,D,B,False
4160,global_011728,5,Holistic Understanding of Events,A,B,False
4161,global_011729,4,Causal Motion,D,C,False
4162,global_011730,4,Causal Motion,B,C,False
4166,global_011731,2,Interaction Recognition,B,D,False
4192,global_011732,5,Holistic Understanding of Events,A,A,True
4193,global_011733,5,Holistic Understanding of Events,C,C,True
4195,global_011734,,,A,C,False
4197,global_011735,,,C,D,False
4198,global_011736,1,Change Detection,A,C,False
4199,global_011737,5,Holistic Understanding of Events,A,A,True
4200,global_011738,5,Holistic Understanding of Events,B,C,False
4201,global_011739,5,Holistic Understanding of Events,A,C,False
4202,global_011740,,,A,A,True
4203,global_011741,2,Interaction Recognition,A,B,False
4207,global_011742,1,Change Detection,D,D,True
4209,global_011743,1,Change Detection,C,B,False
4212,global_011744,1,Change Detection,A,C,False
4213,global_011745,1,Change Detection,A,D,False
4215,global_011746,,,C,D,False
