question_id,global_id,category_id,category_name,pred_answer,answer,correct
yU9fGAEcxJY_0,global_023530,3,Action Transition,A,A,True
m1mGerQhdHA_0,global_023531,1,Change Detection,A,A,True
vP-fQu22bng_0,global_023528,,,A,A,True
oiBhGhROP5o_0,global_023532,,,A,B,False
3b_v1KO_U8A_0,global_023535,3,Action Transition,A,B,False
Z9JSvDVMSm0_0,global_023534,1,Change Detection,C,C,True
NIxyQQfuVoc_0,global_023537,,,D,D,True
SYqEMs0EYoI_0,global_023533,5,Holistic Understanding of Events,A,A,True
kMryvefpcF8_0,global_023536,5,Holistic Understanding of Events,C,C,True
HvSEKzpSdzw_0,global_023538,5,Holistic Understanding of Events,D,D,True
tCnelzIAHA0_0,global_023539,,,D,D,True
7Q8d8Vvk6oo_0,global_023540,5,Holistic Understanding of Events,B,B,True
i8TJ7RgimNM_0,global_023541,5,Holistic Understanding of Events,D,D,True
m7sL8LuMD8Q_0,global_023542,3,Action Transition,C,A,False
oCXKARwr6PA_0,global_023543,,,E,C,False
IuVyCbtGBFQ_0,global_023544,,,C,C,True
kFHVBCEwC3w_0,global_023546,1,Change Detection,E,E,True
-if_Wg43vTk_0,global_023545,5,Holistic Understanding of Events,D,D,True
alEV01SMFNk_0,global_023548,5,Holistic Understanding of Events,C,D,False
WHxBO7XecSY_0,global_023547,5,Holistic Understanding of Events,C,E,False
GHScTyR2OgQ_0,global_023550,2,Interaction Recognition,E,D,False
8wbNEJjBa0k_0,global_023553,1,Change Detection,A,E,False
FoeeEQ0VVFE_0,global_023549,1,Change Detection,E,A,False
g7zuBUMBr2E_0,global_023554,,,C,E,False
fySqsm5kNl4_0,global_023555,1,Change Detection,C,C,True
_hODR1cR9lo_0,global_023552,,,B,B,True
pJuq8D1NGJQ_0,global_023556,3,Action Transition,E,E,True
QUtk5xEw1mQ_0,global_023557,,,A,B,False
LKQK0lud4fo_0,global_023559,5,Holistic Understanding of Events,D,E,False
cceTeD4JADU_0,global_023558,1,Change Detection,B,C,False
anrKq6HgPvs_0,global_023560,1,Change Detection,C,C,True
5Ugjg2ru5QQ_0,global_023561,5,Holistic Understanding of Events,D,D,True
14ot4DrXdds_0,global_023562,3,Action Transition,D,D,True
mHARxee4EzQ_0,global_023551,5,Holistic Understanding of Events,A,A,True
bgklOaBBmB8_0,global_023564,3,Action Transition,C,C,True
FH1L2Dq6964_0,global_023566,5,Holistic Understanding of Events,B,B,True
npLd4WTSQsM_0,global_023567,3,Action Transition,D,D,True
59iv6EYWNn8_0,global_023568,,,D,D,True
PS0gXPNBZy8_0,global_023569,3,Action Transition,B,B,True
l3vxOGgAM2g_0,global_023570,,,D,D,True
aqGQw1bXFN4_0,global_023563,,,A,E,False
Msz128EJeWE_0,global_023573,1,Change Detection,B,B,True
SH7Unhifaj0_0,global_023572,5,Holistic Understanding of Events,B,C,False
ZfapKqwklG4_0,global_023571,1,Change Detection,C,C,True
6Z7AAcD8rbo_0,global_023574,5,Holistic Understanding of Events,C,C,True
iHzypa15yRA_0,global_023577,1,Change Detection,D,A,False
JuthlQ2Zo38_0,global_023576,2,Interaction Recognition,A,A,True
9aWPbYosJUw_0,global_023575,,,D,D,True
WLl3SeraTV0_0,global_023579,1,Change Detection,B,B,True
Scne0ls23MA_0,global_023578,,,B,D,False
kbRtl58u_kk_0,global_023580,5,Holistic Understanding of Events,D,D,True
pZ-9hGQNHuA_0,global_023581,,,D,D,True
FOMS_yqdN1o_0,global_023584,5,Holistic Understanding of Events,D,D,True
F2i-LchFVCU_0,global_023583,5,Holistic Understanding of Events,B,C,False
YvM4rzSxX1U_0,global_023585,5,Holistic Understanding of Events,A,A,True
_kQXNFG664Y_0,global_023587,,,D,D,True
GZFL58_pXPg_0,global_023582,,,C,C,True
UbgwG8fcIu0_0,global_023589,5,Holistic Understanding of Events,A,A,True
M5Umm-ltnao_0,global_023586,,,C,A,False
jbPR2SJuFHg_0,global_023591,,,A,C,False
GAoK4XjssrM_0,global_023590,,,B,B,True
h2RbVVz3NZc_0,global_023588,,,A,C,False
2F7d7aUCmUU_0,global_023594,1,Change Detection,B,B,True
PE32sjfN-uM_0,global_023593,1,Change Detection,D,B,False
mB7NW91REF4_0,global_023595,5,Holistic Understanding of Events,A,A,True
XvJqVKi8i_I_0,global_023592,,,B,A,False
UM0VOrAtnPA_0,global_023596,2,Interaction Recognition,A,A,True
W8w09l_mmT4_0,global_023599,1,Change Detection,B,B,True
BkCbbFn21LY_0,global_023597,5,Holistic Understanding of Events,A,A,True
H7gnsO4UZmU_0,global_023598,,,A,A,True
-QSAotqKqX8_0,global_023565,,,B,D,False
NS2V_OHYkvA_0,global_023601,,,C,A,False
7PqVVjEW0LM_0,global_023600,1,Change Detection,A,C,False
18rZLZqg6C8_0,global_023603,3,Action Transition,B,C,False
iDFDxwPTjeU_0,global_023602,,,D,D,True
AU0UJVNZMvA_0,global_023604,,,A,A,True
KFqlW0APKRA_0,global_023606,1,Change Detection,B,A,False
Ge5SjsgaA4o_0,global_023607,5,Holistic Understanding of Events,B,B,True
tygk9-aneC4_0,global_023608,,,D,D,True
CFm3bc9gqYE_0,global_023609,3,Action Transition,D,D,True
u-vYvqxHejY_0,global_023605,,,B,B,True
9yQV0t5meo4_0,global_023612,1,Change Detection,D,D,True
8urCPp_yhWs_0,global_023613,,,A,C,False
QpDL3mopnWM_0,global_023611,1,Change Detection,B,B,True
Lk9ZihSgjdo_0,global_023615,1,Change Detection,B,B,True
NWOF4GqpWaw_0,global_023616,5,Holistic Understanding of Events,B,B,True
3Qv2K_0GEE0_0,global_023618,,,C,C,True
1IpgyV9u5nE_0,global_023621,,,D,D,True
bH1Q9AM5vik_0,global_023620,5,Holistic Understanding of Events,A,A,True
dxjKdnJFmLs_0,global_023619,2,Interaction Recognition,D,D,True
V0h7rJShw0g_0,global_023622,2,Interaction Recognition,C,C,True
Lf7uW4xK2bc_0,global_023614,,,D,D,True
GKgl3aJr5Xw_0,global_023623,5,Holistic Understanding of Events,A,A,True
il_wMYlDQ6I_0,global_023624,,,B,A,False
3ZRVpYPFOl0_0,global_023625,1,Change Detection,D,C,False
OLO19ZtdRwQ_0,global_023626,,,A,A,True
bDpgz_2Piqg_0,global_023628,,,D,C,False
gJuOMPiixUA_0,global_023627,1,Change Detection,A,A,True
H_b5d-rLXJU_0,global_023630,5,Holistic Understanding of Events,C,C,True
anQ5KFW8Gn4_0,global_023631,3,Action Transition,D,D,True
Vn-z0qXp9bQ_0,global_023632,3,Action Transition,C,A,False
e_nAKiSutiA_0,global_023629,1,Change Detection,A,D,False
rVGE6xhfVJE_0,global_023633,1,Change Detection,A,C,False
ZL07dkaoHOg_0,global_023634,1,Change Detection,B,B,True
g_kziK-UOSU_0,global_023635,3,Action Transition,B,D,False
VPcdtoldWCA_0,global_023636,2,Interaction Recognition,A,A,True
K24dFfIM0gI_0,global_023637,,,A,C,False
qksR2Zvd-FM_1,global_023639,1,Change Detection,A,C,False
qksR2Zvd-FM_2,global_023640,1,Change Detection,C,B,False
qksR2Zvd-FM_0,global_023638,1,Change Detection,D,A,False
VFXJnbnN5ro_0,global_023644,,,D,D,True
VFXJnbnN5ro_1,global_023645,,,C,A,False
zJ2uPZfkYMk_0,global_023647,1,Change Detection,E,D,False
VFXJnbnN5ro_2,global_023646,,,B,B,True
mqtJErix0ss_0,global_023650,1,Change Detection,D,A,False
mqtJErix0ss_1,global_023651,1,Change Detection,C,E,False
zJ2uPZfkYMk_1,global_023648,1,Change Detection,A,E,False
zJ2uPZfkYMk_2,global_023649,1,Change Detection,A,D,False
sEiyR7-0FOA_0,global_023653,,,A,B,False
mqtJErix0ss_2,global_023652,1,Change Detection,A,A,True
sEiyR7-0FOA_2,global_023655,,,B,B,True
sEiyR7-0FOA_1,global_023654,,,B,D,False
LlqsCCa6y58_1,global_023657,5,Holistic Understanding of Events,D,A,False
LlqsCCa6y58_0,global_023656,5,Holistic Understanding of Events,C,C,True
mS1QPVgBDQo_0,global_023659,1,Change Detection,A,A,True
LlqsCCa6y58_2,global_023658,5,Holistic Understanding of Events,E,B,False
mS1QPVgBDQo_1,global_023660,1,Change Detection,D,D,True
mS1QPVgBDQo_2,global_023661,1,Change Detection,D,D,True
hg2Q_O5b9w4_1,global_023663,1,Change Detection,B,A,False
hg2Q_O5b9w4_0,global_023662,1,Change Detection,C,C,True
hg2Q_O5b9w4_2,global_023664,1,Change Detection,B,C,False
CGngv8vTQOs_0,global_023665,5,Holistic Understanding of Events,A,C,False
CGngv8vTQOs_2,global_023667,5,Holistic Understanding of Events,C,C,True
CGngv8vTQOs_1,global_023666,2,Interaction Recognition,C,D,False
8Gl6iy7OEM4_2,global_023670,,,A,A,True
8Gl6iy7OEM4_1,global_023669,2,Interaction Recognition,B,B,True
Bwnkg6GbXwU_0,global_023671,1,Change Detection,C,B,False
Bwnkg6GbXwU_1,global_023672,1,Change Detection,B,D,False
8Gl6iy7OEM4_0,global_023668,,,D,E,False
Bwnkg6GbXwU_2,global_023673,1,Change Detection,D,D,True
-eRimFrm6kQ_0,global_023674,1,Change Detection,B,B,True
acAWfzV__XI_0,global_023677,3,Action Transition,B,D,False
-eRimFrm6kQ_2,global_023676,5,Holistic Understanding of Events,B,A,False
acAWfzV__XI_2,global_023679,1,Change Detection,D,D,True
acAWfzV__XI_1,global_023678,1,Change Detection,B,A,False
-eRimFrm6kQ_1,global_023675,1,Change Detection,D,E,False
RN2g9sRuJhA_0,global_023680,5,Holistic Understanding of Events,B,E,False
RN2g9sRuJhA_1,global_023681,5,Holistic Understanding of Events,E,D,False
RN2g9sRuJhA_2,global_023682,5,Holistic Understanding of Events,B,B,True
o2F-N42Ufo4_0,global_023686,3,Action Transition,D,A,False
FnKDgC9aNu0_2,global_023685,,,D,D,True
FnKDgC9aNu0_1,global_023684,,,D,D,True
FnKDgC9aNu0_0,global_023683,,,A,A,True
F4bDyyEO4PU_0,global_023687,3,Action Transition,C,D,False
XVXczyheik0_1,global_023690,1,Change Detection,D,B,False
XVXczyheik0_0,global_023689,1,Change Detection,D,C,False
XVXczyheik0_2,global_023691,1,Change Detection,C,D,False
LfUsGv-ESbc_0,global_023692,,,B,D,False
LfUsGv-ESbc_1,global_023693,,,D,C,False
LfUsGv-ESbc_2,global_023694,,,D,B,False
L-XGTMusZvc_0,global_023695,3,Action Transition,A,A,True
L-XGTMusZvc_2,global_023697,3,Action Transition,A,B,False
8MkL3W6wU3g_0,global_023698,3,Action Transition,A,A,True
L-XGTMusZvc_1,global_023696,3,Action Transition,A,D,False
8MkL3W6wU3g_1,global_023699,1,Change Detection,A,A,True
2ekjGl8yWZk_1,global_023702,1,Change Detection,D,D,True
8MkL3W6wU3g_2,global_023700,1,Change Detection,C,E,False
2ekjGl8yWZk_2,global_023703,1,Change Detection,B,D,False
_BDzMutoy6A_1,global_023705,5,Holistic Understanding of Events,E,A,False
2ekjGl8yWZk_0,global_023701,1,Change Detection,A,A,True
_BDzMutoy6A_0,global_023704,5,Holistic Understanding of Events,B,D,False
_BDzMutoy6A_2,global_023706,2,Interaction Recognition,A,A,True
crmV4OduHYA_1,global_023708,5,Holistic Understanding of Events,A,A,True
crmV4OduHYA_0,global_023707,3,Action Transition,C,D,False
crmV4OduHYA_2,global_023709,3,Action Transition,A,A,True
@jonijawne-7305901654417706246_0,global_023710,1,Change Detection,A,C,False
i327DBSS_iE_1,global_023711,,,A,C,False
i327DBSS_iE_2,global_023712,1,Change Detection,D,C,False
d-GKQeu4S6M_0,global_023713,5,Holistic Understanding of Events,B,B,True
d-GKQeu4S6M_1,global_023714,1,Change Detection,B,B,True
P9hDA0u6FO0_2,global_023718,3,Action Transition,C,D,False
d-GKQeu4S6M_2,global_023715,3,Action Transition,B,E,False
UwJTCg5fpXg_2,global_023724,,,A,D,False
wvfctNd-Aio_0,global_023719,1,Change Detection,C,A,False
UwJTCg5fpXg_1,global_023723,,,A,A,True
UwJTCg5fpXg_0,global_023722,,,D,B,False
wvfctNd-Aio_1,global_023720,5,Holistic Understanding of Events,A,A,True
wvfctNd-Aio_2,global_023721,5,Holistic Understanding of Events,D,A,False
-PnG8Jp2gFw_1,global_023726,5,Holistic Understanding of Events,A,C,False
-PnG8Jp2gFw_0,global_023725,3,Action Transition,E,A,False
-PnG8Jp2gFw_2,global_023727,2,Interaction Recognition,A,A,True
jvkmcX47bKU_0,global_023728,5,Holistic Understanding of Events,E,B,False
jvkmcX47bKU_2,global_023730,5,Holistic Understanding of Events,D,A,False
1pxrIj9Xyps_0,global_023731,2,Interaction Recognition,B,C,False
jvkmcX47bKU_1,global_023729,3,Action Transition,C,C,True
1pxrIj9Xyps_1,global_023732,1,Change Detection,A,E,False
1pxrIj9Xyps_2,global_023733,3,Action Transition,A,A,True
E7FSg22MdKE_0,global_023734,1,Change Detection,A,A,True
E7FSg22MdKE_1,global_023735,1,Change Detection,D,D,True
er1oRjH2iu8_2,global_023739,1,Change Detection,A,B,False
er1oRjH2iu8_1,global_023738,1,Change Detection,C,B,False
er1oRjH2iu8_0,global_023737,1,Change Detection,D,A,False
E7FSg22MdKE_2,global_023736,1,Change Detection,D,A,False
XYsCVqz3iug_0,global_023740,5,Holistic Understanding of Events,D,D,True
XYsCVqz3iug_1,global_023741,2,Interaction Recognition,B,B,True
XYsCVqz3iug_2,global_023742,2,Interaction Recognition,B,B,True
60oHeCZHtvI_1,global_023744,,,D,D,True
60oHeCZHtvI_2,global_023745,,,D,D,True
61SYvhojGvg_2,global_023751,,,E,E,True
60oHeCZHtvI_0,global_023743,,,B,B,True
61SYvhojGvg_0,global_023749,,,B,C,False
61SYvhojGvg_1,global_023750,,,B,B,True
@movie.explained6-7270058445577948418_0,global_023752,5,Holistic Understanding of Events,D,E,False
u1D4ArcBjLI_2,global_023754,3,Action Transition,D,A,False
yFAuXmcGk2Y_1,global_023756,1,Change Detection,C,C,True
yFAuXmcGk2Y_0,global_023755,1,Change Detection,D,A,False
yFAuXmcGk2Y_2,global_023757,1,Change Detection,C,C,True
kOZnpwI2hIM_0,global_023758,,,C,D,False
kOZnpwI2hIM_2,global_023760,,,D,E,False
kOZnpwI2hIM_1,global_023759,1,Change Detection,C,B,False
eE5Z7gDbgVA_2,global_023763,,,B,B,True
eE5Z7gDbgVA_0,global_023761,,,B,B,True
eE5Z7gDbgVA_1,global_023762,,,A,C,False
V-RIpt7Tknc_0,global_023764,5,Holistic Understanding of Events,A,C,False
V-RIpt7Tknc_1,global_023765,,,D,D,True
Fw1rirubXiU_0,global_023767,1,Change Detection,C,B,False
Fw1rirubXiU_1,global_023768,1,Change Detection,C,E,False
V-RIpt7Tknc_2,global_023766,,,C,A,False
Fw1rirubXiU_2,global_023769,1,Change Detection,C,D,False
tdm72-vYxTs_1,global_023771,2,Interaction Recognition,B,B,True
tdm72-vYxTs_0,global_023770,3,Action Transition,B,A,False
tdm72-vYxTs_2,global_023772,2,Interaction Recognition,C,E,False
DoizYSYQRqU_1,global_023774,,,A,B,False
DoizYSYQRqU_2,global_023775,,,A,C,False
DoizYSYQRqU_0,global_023773,,,A,A,True
NAJOZTNkhlI_0,global_023776,1,Change Detection,B,C,False
pGEF7Tme3Tk_0,global_023782,1,Change Detection,A,D,False
NAJOZTNkhlI_1,global_023777,1,Change Detection,B,D,False
NAJOZTNkhlI_2,global_023778,1,Change Detection,D,E,False
pGEF7Tme3Tk_1,global_023783,1,Change Detection,A,A,True
pGEF7Tme3Tk_2,global_023784,1,Change Detection,D,E,False
aqUisZS9Ruw_0,global_023785,,,B,D,False
aqUisZS9Ruw_1,global_023786,,,D,B,False
TMe7oXMJoSM_2,global_023790,1,Change Detection,C,C,True
aqUisZS9Ruw_2,global_023787,,,D,B,False
TMe7oXMJoSM_0,global_023788,1,Change Detection,D,B,False
8foMISZGiyw_0,global_023791,5,Holistic Understanding of Events,D,D,True
8foMISZGiyw_1,global_023792,5,Holistic Understanding of Events,C,B,False
TMe7oXMJoSM_1,global_023789,1,Change Detection,B,B,True
J1IwKg2ufk8_1,global_023795,,,C,E,False
J1IwKg2ufk8_0,global_023794,,,B,C,False
J1IwKg2ufk8_2,global_023796,,,C,C,True
8foMISZGiyw_2,global_023793,5,Holistic Understanding of Events,A,E,False
XuQswmEPgxU_0,global_023797,,,A,A,True
XuQswmEPgxU_1,global_023798,,,D,E,False
NSeq-nVSY_E_0,global_023800,1,Change Detection,B,B,True
XuQswmEPgxU_2,global_023799,,,B,D,False
NSeq-nVSY_E_2,global_023802,1,Change Detection,D,A,False
WTT7XZko3qk_0,global_023803,5,Holistic Understanding of Events,C,B,False
s5edwp0PEqk_1,global_023806,5,Holistic Understanding of Events,D,D,True
WTT7XZko3qk_2,global_023805,3,Action Transition,B,B,True
WTT7XZko3qk_1,global_023804,3,Action Transition,B,B,True
6S_e34j6q9U_2,global_023910,1,Change Detection,D,D,True
WaiGdRYD36k_0,global_023911,5,Holistic Understanding of Events,D,D,True
WaiGdRYD36k_1,global_023912,5,Holistic Understanding of Events,A,C,False
oI975O1BUu0_0,global_023914,1,Change Detection,C,C,True
WaiGdRYD36k_2,global_023913,3,Action Transition,D,B,False
oI975O1BUu0_2,global_023916,1,Change Detection,B,B,True
oI975O1BUu0_1,global_023915,1,Change Detection,A,C,False
GFg98TDqCpw_0,global_023917,,,B,B,True
GFg98TDqCpw_1,global_023918,,,C,C,True
YebUIUOCo94_0,global_023920,,,A,B,False
GFg98TDqCpw_2,global_023919,,,A,A,True
YebUIUOCo94_1,global_023921,,,A,A,True
YebUIUOCo94_2,global_023922,,,B,B,True
xiK00WS0lkE_1,global_023924,5,Holistic Understanding of Events,A,D,False
xiK00WS0lkE_0,global_023923,5,Holistic Understanding of Events,C,C,True
xiK00WS0lkE_2,global_023925,1,Change Detection,B,B,True
OMJc43wUPLM_1,global_023927,1,Change Detection,C,B,False
OMJc43wUPLM_0,global_023926,1,Change Detection,A,A,True
Ytv-9RM4e0o_0,global_023929,1,Change Detection,A,E,False
OMJc43wUPLM_2,global_023928,1,Change Detection,D,B,False
Ytv-9RM4e0o_1,global_023930,1,Change Detection,A,A,True
PbiTIR8N4Hc_1,global_023933,1,Change Detection,A,A,True
PbiTIR8N4Hc_0,global_023932,3,Action Transition,C,E,False
Ytv-9RM4e0o_2,global_023931,1,Change Detection,B,B,True
PbiTIR8N4Hc_2,global_023934,1,Change Detection,A,E,False
fsz6bkkIHzQ_1,global_023936,,,B,B,True
fsz6bkkIHzQ_0,global_023935,5,Holistic Understanding of Events,A,D,False
fsz6bkkIHzQ_2,global_023937,5,Holistic Understanding of Events,E,E,True
s5edwp0PEqk_0,global_023938,5,Holistic Understanding of Events,B,B,True
9dSkvxS2EB0_0,global_023941,5,Holistic Understanding of Events,D,D,True
9dSkvxS2EB0_1,global_023942,1,Change Detection,D,C,False
s5edwp0PEqk_2,global_023940,5,Holistic Understanding of Events,B,D,False
9dSkvxS2EB0_2,global_023943,1,Change Detection,B,C,False
aX_HgA5SNLQ_0,global_023944,1,Change Detection,A,B,False
aX_HgA5SNLQ_2,global_023946,1,Change Detection,A,A,True
aX_HgA5SNLQ_1,global_023945,1,Change Detection,B,E,False
NHIT9vq6mJU_1,global_023948,,,A,A,True
NHIT9vq6mJU_2,global_023949,,,B,B,True
NHIT9vq6mJU_0,global_023947,,,E,E,True
_uL3a3aMdMQ_1,global_023951,,,A,E,False
_uL3a3aMdMQ_0,global_023950,,,C,E,False
_uL3a3aMdMQ_2,global_023952,,,C,C,True
LAbtlJJhUlY_0,global_023953,3,Action Transition,C,C,True
LAbtlJJhUlY_2,global_023955,3,Action Transition,E,E,True
LAbtlJJhUlY_1,global_023954,3,Action Transition,D,A,False
_g3Y_mk64Wc_0,global_023956,5,Holistic Understanding of Events,D,A,False
_g3Y_mk64Wc_1,global_023957,5,Holistic Understanding of Events,A,A,True
_g3Y_mk64Wc_2,global_023958,5,Holistic Understanding of Events,B,E,False
OAcbasjxljY_2,global_023961,5,Holistic Understanding of Events,B,E,False
OAcbasjxljY_0,global_023959,5,Holistic Understanding of Events,D,D,True
OAcbasjxljY_1,global_023960,5,Holistic Understanding of Events,F,D,False
ysRFFN5nzqE_0,global_023962,,,B,C,False
ysRFFN5nzqE_2,global_023964,,,B,A,False
ysRFFN5nzqE_1,global_023963,,,C,C,True
lzAESaVqix0_1,global_023966,3,Action Transition,F,A,False
lzAESaVqix0_0,global_023965,3,Action Transition,C,C,True
lzAESaVqix0_2,global_023967,3,Action Transition,A,D,False
0up5NxTiGZE_2,global_023970,1,Change Detection,C,C,True
4ouAf1ldH60_1,global_023972,,,D,D,True
4ouAf1ldH60_0,global_023971,,,B,C,False
4ouAf1ldH60_2,global_023973,,,E,E,True
0up5NxTiGZE_0,global_023968,,,A,A,True
0up5NxTiGZE_1,global_023969,,,B,B,True
Z-1lgAXOEc8_1,global_023975,,,A,A,True
eDso3zHFxL8_0,global_023977,5,Holistic Understanding of Events,C,C,True
Z-1lgAXOEc8_0,global_023974,,,D,E,False
eDso3zHFxL8_2,global_023979,5,Holistic Understanding of Events,C,C,True
eDso3zHFxL8_1,global_023978,5,Holistic Understanding of Events,B,B,True
Z-1lgAXOEc8_2,global_023976,,,A,A,True
0t1vtW0cT1E_1,global_023981,2,Interaction Recognition,C,B,False
0t1vtW0cT1E_0,global_023980,2,Interaction Recognition,D,D,True
0t1vtW0cT1E_2,global_023982,2,Interaction Recognition,A,A,True
mfS6gyP0mwo_1,global_023984,1,Change Detection,A,C,False
zVudr8cxHRE_0,global_023986,1,Change Detection,B,B,True
mfS6gyP0mwo_2,global_023985,1,Change Detection,A,B,False
zVudr8cxHRE_1,global_023987,1,Change Detection,D,D,True
zVudr8cxHRE_2,global_023988,1,Change Detection,C,B,False
LVFvRNRTEd4_0,global_023989,,,D,D,True
LVFvRNRTEd4_1,global_023990,,,A,A,True
mfS6gyP0mwo_0,global_023983,,,C,B,False
OAHsR02dUc0_1,global_023993,1,Change Detection,B,D,False
LVFvRNRTEd4_2,global_023991,,,A,B,False
OAHsR02dUc0_0,global_023992,5,Holistic Understanding of Events,D,C,False
OAHsR02dUc0_2,global_023994,3,Action Transition,B,D,False
bwDfdTh0VYs_0,global_023995,1,Change Detection,C,C,True
bwDfdTh0VYs_1,global_023996,3,Action Transition,B,B,True
bwDfdTh0VYs_2,global_023997,5,Holistic Understanding of Events,A,A,True
-0aM99dMu_4_0,global_023998,1,Change Detection,A,C,False
-0aM99dMu_4_1,global_023999,1,Change Detection,D,B,False
wFrztzzohJ8_1,global_024002,,,A,B,False
-0aM99dMu_4_2,global_024000,1,Change Detection,A,B,False
wFrztzzohJ8_0,global_024001,,,A,A,True
bAGhXcYc0o4_0,global_024004,,,D,D,True
wFrztzzohJ8_2,global_024003,,,D,A,False
bAGhXcYc0o4_2,global_024006,,,C,A,False
mq6L8CnNJXc_0,global_024007,,,C,B,False
bAGhXcYc0o4_1,global_024005,,,C,B,False
mq6L8CnNJXc_1,global_024008,,,B,B,True
mq6L8CnNJXc_2,global_024009,,,A,A,True
ZRMbh0wSly0_0,global_024010,,,D,C,False
ZRMbh0wSly0_1,global_024011,,,D,A,False
F2OhCCEIOcU_1,global_024014,,,A,A,True
F2OhCCEIOcU_2,global_024015,,,B,A,False
F2OhCCEIOcU_0,global_024013,,,B,B,True
ZRMbh0wSly0_2,global_024012,,,C,A,False
1D9TgBrW6Sw_0,global_024016,1,Change Detection,C,D,False
1D9TgBrW6Sw_1,global_024017,,,B,D,False
1D9TgBrW6Sw_2,global_024018,,,A,D,False
ZsnfXfuGRrg_0,global_024019,1,Change Detection,B,B,True
ZsnfXfuGRrg_2,global_024021,1,Change Detection,C,D,False
ZsnfXfuGRrg_1,global_024020,1,Change Detection,A,B,False
5tN9hyfdkaE_1,global_024023,,,B,C,False
5tN9hyfdkaE_0,global_024022,,,A,D,False
5tN9hyfdkaE_2,global_024024,,,D,D,True
a_hkRXc_bYg_0,global_024025,3,Action Transition,B,B,True
a_hkRXc_bYg_1,global_024026,3,Action Transition,A,E,False
a_hkRXc_bYg_2,global_024027,3,Action Transition,C,E,False
td35F9LNazA_1,global_024029,1,Change Detection,C,E,False
td35F9LNazA_0,global_024028,1,Change Detection,D,D,True
ZGMGQsnSdLE_0,global_024031,1,Change Detection,A,C,False
td35F9LNazA_2,global_024030,1,Change Detection,B,B,True
ZGMGQsnSdLE_1,global_024032,1,Change Detection,C,B,False
ZGMGQsnSdLE_2,global_024033,1,Change Detection,A,A,True
mTn_C-SyW84_0,global_024034,,,E,E,True
mTn_C-SyW84_1,global_024035,,,E,E,True
mTn_C-SyW84_2,global_024036,,,F,C,False
GdFMKGNFXaE_0,global_024037,3,Action Transition,D,E,False
GdFMKGNFXaE_1,global_024038,3,Action Transition,B,B,True
rP7sQe784k8_0,global_024040,1,Change Detection,E,E,True
GdFMKGNFXaE_2,global_024039,2,Interaction Recognition,E,D,False
rP7sQe784k8_1,global_024041,1,Change Detection,E,A,False
rP7sQe784k8_2,global_024042,5,Holistic Understanding of Events,B,B,True
KTY9bogonyw_0,global_024043,5,Holistic Understanding of Events,B,B,True
KTY9bogonyw_1,global_024044,5,Holistic Understanding of Events,D,D,True
f0IbZGfTgUM_1,global_024047,1,Change Detection,C,C,True
f0IbZGfTgUM_0,global_024046,1,Change Detection,A,C,False
KTY9bogonyw_2,global_024045,5,Holistic Understanding of Events,D,D,True
f0IbZGfTgUM_2,global_024048,1,Change Detection,B,B,True
z6THwql5c6w_0,global_024049,2,Interaction Recognition,A,A,True
z6THwql5c6w_1,global_024050,5,Holistic Understanding of Events,E,B,False
z6THwql5c6w_2,global_024051,5,Holistic Understanding of Events,E,C,False
IGmuaY1jB1w_0,global_024055,,,B,D,False
IGmuaY1jB1w_1,global_024056,,,A,A,True
DVsw1brd_Yc_0,global_024058,,,A,A,True
IGmuaY1jB1w_2,global_024057,,,E,A,False
DVsw1brd_Yc_1,global_024059,,,B,D,False
DVsw1brd_Yc_2,global_024060,,,D,C,False
JLBsG65WoVU_0,global_024061,,,C,A,False
JLBsG65WoVU_2,global_024063,1,Change Detection,C,B,False
fWNJmZAWRNg_2,global_024066,,,B,B,True
x4UBaEojM6U_0,global_024067,5,Holistic Understanding of Events,C,D,False
fWNJmZAWRNg_0,global_024064,,,D,D,True
x4UBaEojM6U_1,global_024068,5,Holistic Understanding of Events,D,C,False
JLBsG65WoVU_1,global_024062,,,A,A,True
fWNJmZAWRNg_1,global_024065,5,Holistic Understanding of Events,C,D,False
x4UBaEojM6U_2,global_024069,2,Interaction Recognition,C,A,False
Oht0i1DACcA_1,global_024079,1,Change Detection,D,D,True
t1nhAnMQBHg_1,global_024073,,,B,B,True
rIU_BQEuKQ8_1,global_024076,3,Action Transition,A,A,True
ZoUsR8t8IxE_1,global_024078,5,Holistic Understanding of Events,A,D,False
PzUxuZ-KGsU_1,global_024077,,,A,B,False
0WEnmqVVbHo_1,global_024083,5,Holistic Understanding of Events,B,B,True
0oALTLKRWBA_1,global_024080,3,Action Transition,D,D,True
Efuyl2Anehg_1,global_024082,,,C,D,False
q3FAxTSENEw_1,global_024085,5,Holistic Understanding of Events,B,D,False
q3FAxTSENEw_0,global_024084,5,Holistic Understanding of Events,D,B,False
T57jVsvVVR0_1,global_024086,,,C,B,False
DRIpznER-VQ_1,global_024089,,,D,D,True
HPunfsyjETs_0,global_024095,,,A,C,False
yl-6-Yzt--A_1,global_024092,5,Holistic Understanding of Events,A,E,False
mFliMGufpwc_0,global_024099,,,G,A,False
GdZYLAI0vpc_0,global_024096,3,Action Transition,A,A,True
mHccnoh9f5w_0,global_024097,5,Holistic Understanding of Events,D,D,True
mFliMGufpwc_1,global_024100,,,B,C,False
Q4GK4asczVA_0,global_024098,3,Action Transition,A,A,True
HeRS3nwySI8_0,global_024105,1,Change Detection,C,E,False
