question_id,global_id,category_id,category_name,pred_answer,answer,correct
2,global_020469,5,Holistic Understanding of Events,A,C,False
8,global_020481,,,A,B,False
9,global_020482,,,F,C,False
10,global_020479,,,C,C,True
13,global_020143,,,B,C,False
15,global_011071,,,B,D,False
17,global_011072,1,Change Detection,B,B,True
19,global_011073,5,Holistic Understanding of Events,B,D,False
20,global_011074,1,Change Detection,C,C,True
21,global_011075,,,C,A,False
22,global_011076,4,Causal Motion,D,C,False
23,global_011077,1,Change Detection,B,A,False
25,global_011078,5,Holistic Understanding of Events,B,D,False
26,global_011079,,,B,B,True
28,global_011080,,,A,B,False
35,global_011081,2,Interaction Recognition,D,B,False
36,global_011082,5,Holistic Understanding of Events,D,D,True
37,global_011083,1,Change Detection,B,C,False
38,global_011084,2,Interaction Recognition,A,B,False
41,global_011085,5,Holistic Understanding of Events,A,B,False
42,global_011086,4,Causal Motion,B,C,False
43,global_011087,5,Holistic Understanding of Events,D,A,False
44,global_011088,1,Change Detection,A,B,False
45,global_011089,5,Holistic Understanding of Events,C,A,False
46,global_011090,5,Holistic Understanding of Events,C,C,True
47,global_011091,4,Causal Motion,D,B,False
50,global_011092,,,D,D,True
51,global_011093,5,Holistic Understanding of Events,C,A,False
52,global_011094,5,Holistic Understanding of Events,D,A,False
54,global_011095,5,Holistic Understanding of Events,C,A,False
477,global_011126,5,Holistic Understanding of Events,A,A,True
478,global_011127,,,B,B,True
479,global_011128,1,Change Detection,B,B,True
480,global_011129,5,Holistic Understanding of Events,B,A,False
484,global_011130,,,B,B,True
487,global_011131,,,B,B,True
488,global_011132,2,Interaction Recognition,C,D,False
490,global_011133,5,Holistic Understanding of Events,D,C,False
491,global_011134,5,Holistic Understanding of Events,C,D,False
493,global_011135,1,Change Detection,A,D,False
494,global_011136,1,Change Detection,A,D,False
498,global_011137,,,A,D,False
499,global_011138,1,Change Detection,D,C,False
534,global_011139,1,Change Detection,A,D,False
538,global_011140,1,Change Detection,A,C,False
539,global_011141,5,Holistic Understanding of Events,C,C,True
540,global_011142,5,Holistic Understanding of Events,C,A,False
542,global_011143,4,Causal Motion,C,A,False
543,global_011144,2,Interaction Recognition,D,B,False
546,global_011145,1,Change Detection,C,B,False
550,global_011146,5,Holistic Understanding of Events,A,A,True
551,global_011147,,,D,B,False
552,global_011148,4,Causal Motion,D,C,False
553,global_011149,3,Action Transition,C,A,False
554,global_011150,5,Holistic Understanding of Events,A,C,False
555,global_011151,4,Causal Motion,C,A,False
556,global_011152,4,Causal Motion,D,D,True
560,global_011153,5,Holistic Understanding of Events,C,A,False
561,global_011154,5,Holistic Understanding of Events,A,A,True
594,global_011155,5,Holistic Understanding of Events,B,B,True
595,global_011156,1,Change Detection,D,D,True
596,global_011157,2,Interaction Recognition,D,B,False
598,global_011158,4,Causal Motion,D,A,False
599,global_011159,1,Change Detection,C,B,False
600,global_011160,,,C,A,False
601,global_011161,5,Holistic Understanding of Events,D,D,True
602,global_011162,,,C,C,True
603,global_011163,,,D,D,True
604,global_011164,4,Causal Motion,B,B,True
608,global_011165,5,Holistic Understanding of Events,A,C,False
609,global_011166,,,D,D,True
611,global_011167,5,Holistic Understanding of Events,A,C,False
612,global_011168,5,Holistic Understanding of Events,B,B,True
614,global_011169,5,Holistic Understanding of Events,B,D,False
616,global_011170,,,C,C,True
617,global_011171,2,Interaction Recognition,A,A,True
727,global_011187,3,Action Transition,D,D,True
728,global_011188,5,Holistic Understanding of Events,A,D,False
729,global_011189,3,Action Transition,B,A,False
